global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
98174,,,0.7204838991165161,1.1050729751586914,0.6505599617958069,1.4714226722717283,50000.0,0.5278000235557556,2.1921775341033936,10000.0,17893.218606472015,18666.329828500748,17893.218606472015,768.4641678333282,1.0741848945617676,0.0
98500,0.5377265,1.5538687,,,,,,,,,,,,,,
99000,0.5340163,1.5845964,,,,,,,,,,,,,,
99500,0.5284722,1.5126983,,,,,,,,,,,,,,
100000,0.5238178,1.387112,,,,,,,,,,,,,,
100500,0.543081,1.4957646,,,,,,,,,,,,,,
100980,,,0.7105987071990967,1.1519235372543335,0.645039975643158,1.4904940128326416,50000.0,0.515500009059906,2.267381429672241,10000.0,18403.10390162468,19195.14836406708,18403.10390162468,787.2631387710571,1.1079041957855225,0.0
101000,0.57073796,1.4325553,,,,,,,,,,,,,,
101500,0.5271321,1.407593,,,,,,,,,,,,,,
102000,0.5535398,1.5186266,,,,,,,,,,,,,,
102500,0.58516145,1.5885129,,,,,,,,,,,,,,
103000,0.58255076,1.4577305,,,,,,,,,,,,,,
103500,0.51940584,1.3903586,,,,,,,,,,,,,,
103784,,,0.7798947691917419,0.8267284631729126,0.667419970035553,1.3963357210159302,50000.0,0.5393000245094299,2.16798996925354,10000.0,18912.9945166111,19726.486125946045,18912.9945166111,808.5686769485474,1.1457602977752686,0.0
104000,0.53550714,1.4006491,,,,,,,,,,,,,,
104500,0.54800946,1.4612025,,,,,,,,,,,,,,
105000,0.56633353,1.4935498,,,,,,,,,,,,,,
105500,0.67579967,1.4897377,,,,,,,,,,,,,,
106000,0.56322384,1.3599842,,,,,,,,,,,,,,
106500,0.56108296,1.3153509,,,,,,,,,,,,,,
